"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"287","2.514662314","20.202.144.136","192.168.0.50","UDP","182","24866","3478","3478  >  24866 Len=140"
"288","2.529428171","192.168.0.50","20.202.144.136","UDP","121","3478","24866","24866  >  3478 Len=79"
"289","2.535634121","20.202.144.136","192.168.0.50","UDP","181","24866","3478","3478  >  24866 Len=139"
"290","2.540624812","192.168.0.50","20.202.144.136","STUN","146","3478","24866","Binding Request user: lr7t:z6PQ"
"291","2.550723966","192.168.0.50","20.202.144.136","UDP","119","3478","24866","24866  >  3478 Len=77"
"292","2.555054468","20.202.144.136","192.168.0.50","UDP","165","24866","3478","3478  >  24866 Len=123"
"293","2.571246587","192.168.0.50","20.202.144.136","UDP","120","3478","24866","24866  >  3478 Len=78"
"294","2.583103108","20.202.144.136","192.168.0.50","UDP","166","24866","3478","3478  >  24866 Len=124"
"295","2.592508662","192.168.0.50","20.202.144.136","UDP","118","3478","24866","24866  >  3478 Len=76"
"296","2.600226659","20.202.144.136","192.168.0.50","UDP","194","24866","3478","3478  >  24866 Len=152"
"297","2.608081951","192.168.0.50","20.202.144.136","UDP","119","3478","24866","24866  >  3478 Len=77"
"298","2.609814287","20.202.144.136","192.168.0.50","UDP","157","24866","3478","3478  >  24866 Len=115"
