"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"61","0.547115931","20.202.144.141","192.168.0.40","STUN","122","4788","3478","Binding Success Response XOR-MAPPED-ADDRESS: 20.202.144.141:3481"
"62","0.556802400","20.202.144.62","192.168.0.40","UDP","150","10704","3478","3478  >  10704 Len=108"
"63","0.560445440","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"64","0.573363037","20.202.144.62","192.168.0.40","UDP","154","10704","3478","3478  >  10704 Len=112"
"65","0.584858597","192.168.0.40","20.202.144.62","UDP","132","3478","10704","10704  >  3478 Len=90"
"66","0.593121966","20.202.144.62","192.168.0.40","UDP","173","10704","3478","3478  >  10704 Len=131"
"67","0.605504014","192.168.0.40","20.202.144.62","UDP","132","3478","10704","10704  >  3478 Len=90"
"68","0.618971033","20.202.144.62","192.168.0.40","UDP","181","10704","3478","3478  >  10704 Len=139"
"69","0.621707998","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"70","0.628069076","20.202.144.62","192.168.0.40","UDP","156","10704","3478","3478  >  10704 Len=114"
"71","0.644377504","192.168.0.40","20.202.144.62","UDP","137","3478","10704","10704  >  3478 Len=95"
"72","0.655276871","20.202.144.62","192.168.0.40","UDP","156","10704","3478","3478  >  10704 Len=114"
"73","0.665884489","192.168.0.40","20.202.144.62","UDP","133","3478","10704","10704  >  3478 Len=91"
"74","0.681532322","192.168.0.40","20.202.144.62","UDP","129","3478","10704","10704  >  3478 Len=87"
"75","0.685237383","20.202.144.62","192.168.0.40","UDP","181","10704","3478","3478  >  10704 Len=139"
"76","0.702368409","192.168.0.40","20.202.144.62","UDP","132","3478","10704","10704  >  3478 Len=90"
"77","0.703101094","20.202.144.62","192.168.0.40","UDP","191","10704","3478","3478  >  10704 Len=149"
"78","0.706038297","20.202.144.62","192.168.0.40","UDP","181","10704","3478","3478  >  10704 Len=139"
"79","0.723879585","192.168.0.40","20.202.144.62","UDP","132","3478","10704","10704  >  3478 Len=90"
"80","0.739846343","192.168.0.40","20.202.144.62","UDP","134","3478","10704","10704  >  3478 Len=92"
"81","0.740918343","20.202.144.62","192.168.0.40","UDP","172","10704","3478","3478  >  10704 Len=130"
"82","0.760590341","192.168.0.40","20.202.144.62","UDP","134","3478","10704","10704  >  3478 Len=92"
"83","0.764004210","20.202.144.62","192.168.0.40","UDP","177","10704","3478","3478  >  10704 Len=135"
"84","0.767874692","20.202.144.62","192.168.0.40","UDP","176","10704","3478","3478  >  10704 Len=134"
"85","0.774043916","fe80::6060:b11a:474:2523","ff02::16","ICMPv6","90","","","Multicast Listener Report Message v2"
"86","0.780103246","192.168.0.40","20.202.144.62","UDP","130","3478","10704","10704  >  3478 Len=88"
"87","0.797077258","20.202.144.62","192.168.0.40","UDP","178","10704","3478","3478  >  10704 Len=136"
"88","0.805588321","192.168.0.40","20.202.144.62","UDP","142","3478","10704","10704  >  3478 Len=100"
"89","0.820027751","20.202.144.62","192.168.0.40","UDP","163","10704","3478","3478  >  10704 Len=121"
"90","0.820541543","192.168.0.40","20.202.144.62","UDP","134","3478","10704","10704  >  3478 Len=92"
"91","0.837962296","20.202.144.62","192.168.0.40","UDP","162","10704","3478","3478  >  10704 Len=120"
"92","0.841020195","192.168.0.40","20.202.144.62","UDP","133","3478","10704","10704  >  3478 Len=91"
"93","0.854968872","20.202.144.62","192.168.0.40","UDP","159","10704","3478","3478  >  10704 Len=117"
"94","0.861468768","192.168.0.40","20.202.144.62","UDP","134","3478","10704","10704  >  3478 Len=92"
"95","0.873755114","20.202.144.62","192.168.0.40","UDP","150","10704","3478","3478  >  10704 Len=108"
"96","0.883374727","192.168.0.40","20.202.144.62","UDP","139","3478","10704","10704  >  3478 Len=97"
"97","0.898363429","20.202.144.62","192.168.0.40","UDP","151","10704","3478","3478  >  10704 Len=109"
"98","0.905482236","192.168.0.40","20.202.144.62","UDP","132","3478","10704","10704  >  3478 Len=90"
"99","0.918842487","20.202.144.62","192.168.0.40","UDP","152","10704","3478","3478  >  10704 Len=110"
"100","0.921117829","192.168.0.40","20.202.144.62","UDP","132","3478","10704","10704  >  3478 Len=90"
"101","0.928377933","20.202.144.62","192.168.0.40","UDP","168","10704","3478","3478  >  10704 Len=126"
"102","0.942119310","192.168.0.40","20.202.144.62","UDP","134","3478","10704","10704  >  3478 Len=92"
"103","0.958126406","20.202.144.62","192.168.0.40","UDP","178","10704","3478","3478  >  10704 Len=136"
"104","0.962674407","192.168.0.40","20.202.144.62","UDP","142","3478","10704","10704  >  3478 Len=100"
"105","0.978262288","20.202.144.62","192.168.0.40","UDP","168","10704","3478","3478  >  10704 Len=126"
"106","0.983534771","192.168.0.40","20.202.144.62","UDP","134","3478","10704","10704  >  3478 Len=92"
"107","0.989038564","20.202.144.62","192.168.0.40","UDP","166","10704","3478","3478  >  10704 Len=124"
"108","0.999149501","192.168.0.40","20.202.144.62","UDP","135","3478","10704","10704  >  3478 Len=93"
"109","1.012802289","20.202.144.62","192.168.0.40","UDP","163","10704","3478","3478  >  10704 Len=121"
"110","1.020070982","192.168.0.40","20.202.144.62","UDP","128","3478","10704","10704  >  3478 Len=86"
"111","1.040053697","20.202.144.62","192.168.0.40","UDP","183","10704","3478","3478  >  10704 Len=141"
"112","1.040982283","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"113","1.058022029","20.202.144.62","192.168.0.40","UDP","161","10704","3478","3478  >  10704 Len=119"
"114","1.062028976","192.168.0.40","20.202.144.62","UDP","130","3478","10704","10704  >  3478 Len=88"
"115","1.067271207","192.168.0.40","20.202.144.62","STUN","146","3478","10704","Binding Request user: Yxd9:uXX+"
"116","1.068649600","20.202.144.62","192.168.0.40","UDP","184","10704","3478","3478  >  10704 Len=142"
"117","1.077796989","192.168.0.40","20.202.144.62","UDP","128","3478","10704","10704  >  3478 Len=86"
"118","1.095668041","20.202.144.62","192.168.0.40","UDP","164","10704","3478","3478  >  10704 Len=122"
"119","1.098871742","192.168.0.40","20.202.144.62","UDP","128","3478","10704","10704  >  3478 Len=86"
"120","1.118114583","20.202.144.62","192.168.0.40","UDP","172","10704","3478","3478  >  10704 Len=130"
"121","1.119963512","192.168.0.40","20.202.144.62","UDP","139","3478","10704","10704  >  3478 Len=97"
"122","1.128071133","20.202.144.62","192.168.0.40","UDP","172","10704","3478","3478  >  10704 Len=130"
"123","1.141475724","192.168.0.40","20.202.144.62","UDP","128","3478","10704","10704  >  3478 Len=86"
"124","1.148752276","20.202.144.62","192.168.0.40","UDP","162","10704","3478","3478  >  10704 Len=120"
"125","1.163191245","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"126","1.178148446","20.202.144.62","192.168.0.40","UDP","161","10704","3478","3478  >  10704 Len=119"
"127","1.179059605","192.168.0.40","20.202.144.62","UDP","129","3478","10704","10704  >  3478 Len=87"
"128","1.185310086","20.202.144.62","192.168.0.40","STUN","122","10704","3478","Binding Success Response XOR-MAPPED-ADDRESS: 20.202.144.62:3480"
"129","1.199420814","fe80::8cd1:c529:36c7:fe36","ff02::16","ICMPv6","90","","","Multicast Listener Report Message v2"
"130","1.200676762","192.168.0.40","20.202.144.62","UDP","128","3478","10704","10704  >  3478 Len=86"
"131","1.205034781","20.202.144.62","192.168.0.40","UDP","160","10704","3478","3478  >  10704 Len=118"
"132","1.208545939","20.202.144.62","192.168.0.40","UDP","155","10704","3478","3478  >  10704 Len=113"
"133","1.221486309","192.168.0.40","20.202.144.62","UDP","130","3478","10704","10704  >  3478 Len=88"
"134","1.233016290","20.202.144.62","192.168.0.40","UDP","160","10704","3478","3478  >  10704 Len=118"
"135","1.241822797","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"136","1.258097266","20.202.144.62","192.168.0.40","UDP","152","10704","3478","3478  >  10704 Len=110"
"137","1.263923466","192.168.0.40","20.202.144.62","UDP","133","3478","10704","10704  >  3478 Len=91"
"138","1.279343215","192.168.0.40","20.202.144.62","UDP","138","3478","10704","10704  >  3478 Len=96"
"139","1.280155965","20.202.144.62","192.168.0.40","UDP","165","10704","3478","3478  >  10704 Len=123"
"140","1.293455734","20.202.144.62","192.168.0.40","UDP","159","10704","3478","3478  >  10704 Len=117"
"141","1.298952866","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"142","1.313097060","20.202.144.62","192.168.0.40","UDP","165","10704","3478","3478  >  10704 Len=123"
"143","1.319435860","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"144","1.340074854","20.202.144.62","192.168.0.40","UDP","170","10704","3478","3478  >  10704 Len=128"
