"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"36","1.547009255","192.168.0.40","20.185.212.106","TCP","1494","","","54768  >  443 [ACK] Seq=1 Ack=826 Win=501 Len=1440 [TCP segment of a reassembled PDU]"
"37","1.547026438","192.168.0.40","20.185.212.106","TCP","1494","","","54768  >  443 [PSH, ACK] Seq=1441 Ack=826 Win=501 Len=1440 [TCP segment of a reassembled PDU]"
"38","1.547091623","192.168.0.40","20.185.212.106","TLSv1.2","956","","","Application Data"
"39","1.580392148","20.185.212.106","192.168.0.40","TCP","60","","","443  >  41576 [ACK] Seq=819 Ack=11865 Win=2048 Len=0"
"40","1.589723658","20.185.212.106","192.168.0.40","TLSv1.2","551","","","Application Data"
"41","1.589755972","192.168.0.40","20.185.212.106","TCP","54","","","41576  >  443 [ACK] Seq=11865 Ack=1316 Win=501 Len=0"
"42","1.642062106","20.185.212.106","192.168.0.40","TCP","60","","","443  >  54768 [ACK] Seq=826 Ack=2881 Win=2053 Len=0"
"43","1.667228053","192.168.0.40","20.185.212.106","TCP","1494","","","41576  >  443 [ACK] Seq=11865 Ack=1316 Win=501 Len=1440 [TCP segment of a reassembled PDU]"
"44","1.667246496","192.168.0.40","20.185.212.106","TCP","1494","","","41576  >  443 [PSH, ACK] Seq=13305 Ack=1316 Win=501 Len=1440 [TCP segment of a reassembled PDU]"
"45","1.667372696","192.168.0.40","20.185.212.106","TLSv1.2","1115","","","Application Data, Application Data"
"46","1.695187660","20.185.212.106","192.168.0.40","TCP","60","","","443  >  54768 [ACK] Seq=826 Ack=3783 Win=2049 Len=0"
"47","1.716274101","fe80::e237:17ff:feab:2034","ff02::1:ffc6:951f","ICMPv6","86","","","Neighbor Solicitation for 2a02:2788:7d4:2bf:1d06:705e:bcc6:951f from e0:37:17:ab:20:34"
"48","1.764751757","20.185.212.106","192.168.0.40","TCP","60","","","443  >  41576 [ACK] Seq=1316 Ack=14745 Win=2053 Len=0"
"49","1.805041060","20.185.212.106","192.168.0.40","TLSv1.2","980","","","Application Data"
"50","1.808648470","20.185.212.106","192.168.0.40","TLSv1.2","321","","","Application Data"
"51","1.808676515","192.168.0.40","20.185.212.106","TCP","54","","","41576  >  443 [ACK] Seq=15806 Ack=1583 Win=501 Len=0"
"52","1.816076353","192.168.0.40","20.185.212.106","TCP","1494","","","41576  >  443 [ACK] Seq=15806 Ack=1583 Win=501 Len=1440 [TCP segment of a reassembled PDU]"
"53","1.816083850","192.168.0.40","20.185.212.106","TCP","1494","","","41576  >  443 [PSH, ACK] Seq=17246 Ack=1583 Win=501 Len=1440 [TCP segment of a reassembled PDU]"
"54","1.816159961","192.168.0.40","20.185.212.106","TLSv1.2","956","","","Application Data"
"55","1.851961222","192.168.0.40","20.185.212.106","TCP","54","","","54768  >  443 [ACK] Seq=3783 Ack=1752 Win=501 Len=0"
"56","1.913888058","20.185.212.106","192.168.0.40","TCP","60","","","443  >  41576 [ACK] Seq=1583 Ack=19588 Win=2053 Len=0"
"57","2.411546221","192.168.0.28","224.0.0.251","MDNS","407","5353","5353","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone de Jules._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-de-Jules.local AAAA, cache flush fe80::183f:d984:1af3:e32a A, cache flush 192.168.0.28 NSEC, cache flush iPhone de Jules._rdlink._tcp.local NSEC, cache flush iPhone-de-Jules.local OPT"
"58","2.530534488","fe80::183f:d984:1af3:e32a","ff02::fb","MDNS","427","5353","5353","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone de Jules._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-de-Jules.local AAAA, cache flush fe80::183f:d984:1af3:e32a A, cache flush 192.168.0.28 NSEC, cache flush iPhone de Jules._rdlink._tcp.local NSEC, cache flush iPhone-de-Jules.local OPT"
"59","2.716297915","fe80::e237:17ff:feab:2034","ff02::1:ffc6:951f","ICMPv6","86","","","Neighbor Solicitation for 2a02:2788:7d4:2bf:1d06:705e:bcc6:951f from e0:37:17:ab:20:34"
